Date,Symbol,Security Name,Client Name,Buy / Sell,Quantity Traded,Reported Currency,Exchange Name,Trade Price
"January 05, 2024",RPOWER,Reliance Power Limited,**************************************TE LIMITED,1,"2,31,55,084",USD,NSE,0.38
"January 05, 2024",RPOWER,Reliance Power Limited,***********************AL LLP,0,"4,83,58,205",USD,NSE,0.38
"January 05, 2024",RPOWER,Reliance Power Limited,***********************AL LLP,1,"4,83,58,205",USD,NSE,0.38
"January 05, 2024",RPOWER,Reliance Power Limited,****************ITED,0,"5,46,68,077",USD,NSE,0.38
"January 05, 2024",RPOWER,Reliance Power Limited,****************ITED,1,"5,47,10,765",USD,NSE,0.38
"January 05, 2024",RPOWER,Reliance Power Limited,***********************************E LIMITED,0,"2,59,81,924",USD,NSE,0.38
"January 05, 2024",RPOWER,Reliance Power Limited,***********************************E LIMITED,1,"2,59,81,924",USD,NSE,0.38
"January 05, 2024",RPOWER,Reliance Power Limited,**************** LTD,0,"1,95,62,167",USD,NSE,0.38
"January 05, 2024",RPOWER,Reliance Power Limited,**************** LTD,1,"1,96,37,167",USD,NSE,0.38
"January 05, 2024",SAIFL,Sameera Agro And Infra L,****************************** PVT LTD,0,"1,20,000",USD,NSE,1.67
"January 05, 2024",SARVESHWAR,Sarveshwar Foods Limited,**************** LTD,0,"55,48,668",USD,NSE,0.07
"January 05, 2024",SARVESHWAR,Sarveshwar Foods Limited,**************** LTD,1,"45,48,667",USD,NSE,0.07
"January 05, 2024",SARVESHWAR,Sarveshwar Foods Limited,****************************** PVT LTD,0,"69,82,411",USD,NSE,0.07
"January 05, 2024",SARVESHWAR,Sarveshwar Foods Limited,****************************** PVT LTD,1,"55,95,564",USD,NSE,0.07
"January 05, 2024",SARVESHWAR,Sarveshwar Foods Limited,***************************LIMITED,0,"35,00,000",USD,NSE,0.07
"January 05, 2024",SARVESHWAR,Sarveshwar Foods Limited,***************************LIMITED,1,"85,81,982",USD,NSE,0.07
"January 05, 2024",SGL,STL Global Limited,*******************USINH,0,"1,41,418",USD,NSE,0.21
"January 05, 2024",SGL,STL Global Limited,*******************USINH,1,"46,568",USD,NSE,0.22
"January 05, 2024",SHRIRAMPPS,Shriram Properties Ltd,***********************AL LLP,0,"8,63,743",USD,NSE,1.61
"January 05, 2024",SHRIRAMPPS,Shriram Properties Ltd,***********************AL LLP,1,"8,63,743",USD,NSE,1.61
"January 05, 2024",SNOWMAN,Snowman Logistics Ltd.,***********************AL LLP,0,"9,50,127",USD,NSE,0.81
"January 05, 2024",SNOWMAN,Snowman Logistics Ltd.,***********************AL LLP,1,"9,50,127",USD,NSE,0.81
"January 05, 2024",SNOWMAN,Snowman Logistics Ltd.,****************ITED,0,"9,74,217",USD,NSE,0.81
"January 05, 2024",SNOWMAN,Snowman Logistics Ltd.,****************ITED,1,"10,00,875",USD,NSE,0.81
"January 05, 2024",SOBHA,Sobha Limited,***********************AL LLP,0,"5,17,732",USD,NSE,15.28
"January 05, 2024",SOBHA,Sobha Limited,***********************AL LLP,1,"5,17,732",USD,NSE,15.28
"January 05, 2024",SUBEXLTD,Subex Ltd,**************************************TE LIMITED,0,"32,92,192",USD,NSE,0.44
"January 05, 2024",SUBEXLTD,Subex Ltd,**************************************TE LIMITED,1,"10,04,703",USD,NSE,0.45
"January 05, 2024",SUBEXLTD,Subex Ltd,***********************AL LLP,0,"71,27,803",USD,NSE,0.45
"January 05, 2024",SUBEXLTD,Subex Ltd,***********************AL LLP,1,"71,27,803",USD,NSE,0.45
"January 05, 2024",SUBEXLTD,Subex Ltd,****************ITED,0,"61,81,740",USD,NSE,0.45
"January 05, 2024",SUBEXLTD,Subex Ltd,****************ITED,1,"67,42,514",USD,NSE,0.45
"January 05, 2024",SUBEXLTD,Subex Ltd,*****************MITED,0,"40,39,516",USD,NSE,0.46
"January 05, 2024",SUBEXLTD,Subex Ltd,*****************MITED,1,"11,26,816",USD,NSE,0.46
"January 05, 2024",SUBEXLTD,Subex Ltd,************* LLP,0,"26,37,209",USD,NSE,0.45
"January 05, 2024",SUBEXLTD,Subex Ltd,************* LLP,1,"34,12,407",USD,NSE,0.45
"January 05, 2024",SULA,Sula Vineyards Limited,***********************AL LLP,0,"11,83,546",USD,NSE,6.52
"January 05, 2024",SULA,Sula Vineyards Limited,***********************AL LLP,1,"11,83,546",USD,NSE,6.52
"January 05, 2024",SUPREMEPWR,Supreme Power Equipment L,****************************** PVT LTD,1,"1,34,000",USD,NSE,1.58
"January 05, 2024",SWANENERGY,Swan Energy Limited,********************ND LTD,1,"30,24,000",USD,NSE,6.24
"January 05, 2024",TREL,Transindia Real Estate L,***********************AL LLP,0,"17,51,516",USD,NSE,0.63
"January 05, 2024",TREL,Transindia Real Estate L,***********************AL LLP,1,"17,51,516",USD,NSE,0.64
"January 05, 2024",TRF,TRF Limited,******************MITED,0,"1,65,000",USD,NSE,3.24
"January 05, 2024",TRF,TRF Limited,****************ITED,0,"68,183",USD,NSE,3.21
"January 05, 2024",TRF,TRF Limited,****************ITED,1,"71,225",USD,NSE,3.21
"January 05, 2024",URJA,Urja Global Limited,**************************************TE LIMITED,0,"94,69,037",USD,NSE,0.2
"January 05, 2024",URJA,Urja Global Limited,**************************************TE LIMITED,1,"33,37,429",USD,NSE,0.21
"January 05, 2024",URJA,Urja Global Limited,***********************AL LLP,0,"96,10,692",USD,NSE,0.2
"January 05, 2024",URJA,Urja Global Limited,***********************AL LLP,1,"96,10,692",USD,NSE,0.2
"January 05, 2024",URJA,Urja Global Limited,****************ITED,0,"1,13,26,465",USD,NSE,0.2
"January 05, 2024",URJA,Urja Global Limited,****************ITED,1,"1,37,24,608",USD,NSE,0.2
"January 05, 2024",URJA,Urja Global Limited,************* LLP,0,"68,78,006",USD,NSE,0.2
"January 05, 2024",URJA,Urja Global Limited,************* LLP,1,"71,04,759",USD,NSE,0.21
"January 05, 2024",VAKRANGEE,Vakrangee Limited,***********************AL LLP,0,"73,23,031",USD,NSE,0.26
"January 05, 2024",VAKRANGEE,Vakrangee Limited,***********************AL LLP,1,"73,23,031",USD,NSE,0.26
"January 05, 2024",VAKRANGEE,Vakrangee Limited,****************ITED,0,"92,06,790",USD,NSE,0.26
"January 05, 2024",VAKRANGEE,Vakrangee Limited,****************ITED,1,"95,42,601",USD,NSE,0.26
"January 05, 2024",VETO,Veto Switchgear Cable Ltd,***********HUF,1,"1,38,000",USD,NSE,1.5
"January 05, 2024",VIJIFIN,Viji Finance Limited,***********ARI,1,"4,27,400",USD,NSE,0.03
"January 05, 2024",VIKASECO,Vikas EcoTech Limited,****************************LIMITED,0,"76,37,938",USD,NSE,0.05
"January 05, 2024",VIKASECO,Vikas EcoTech Limited,****************************LIMITED,1,"92,73,898",USD,NSE,0.05
"January 05, 2024",VIKASECO,Vikas EcoTech Limited,*****************MITED,0,"72,86,560",USD,NSE,0.05
"January 05, 2024",VIKASECO,Vikas EcoTech Limited,*****************MITED,1,"70,16,560",USD,NSE,0.05
"January 05, 2024",VIKASLIFE,Vikas Lifecare Limited,**************************************TE LIMITED,0,"60,89,894",USD,NSE,0.07
"January 05, 2024",VIKASLIFE,Vikas Lifecare Limited,**************************************TE LIMITED,1,"78,83,976",USD,NSE,0.07
"January 05, 2024",VIKASLIFE,Vikas Lifecare Limited,************* LLP,0,"98,81,622",USD,NSE,0.07
"January 05, 2024",VIKASLIFE,Vikas Lifecare Limited,************* LLP,1,"98,25,732",USD,NSE,0.07
"January 05, 2024",VISESHINFO,Visesh Infotecnics Limite,***************************************TE LIMITED,1,"2,12,50,000",USD,NSE,0.01
"January 05, 2024",VLEGOV,VL E Gov and IT Sol Ltd,******************************* LIMITED,0,"6,54,500",USD,NSE,0.92
"January 05, 2024",VLEGOV,VL E Gov and IT Sol Ltd,****************************** PVT LTD,0,"16,69,592",USD,NSE,0.88
"January 05, 2024",VLEGOV,VL E Gov and IT Sol Ltd,****************************** PVT LTD,1,"13,62,563",USD,NSE,0.89
"January 05, 2024",VLEGOV,VL E Gov and IT Sol Ltd,******************************** LIMITED,0,"5,72,000",USD,NSE,0.92
"January 05, 2024",VLEGOV,VL E Gov and IT Sol Ltd,***************************************TE LIMITED,0,"5,97,048",USD,NSE,0.88
"January 05, 2024",VLEGOV,VL E Gov and IT Sol Ltd,***************************************TE LIMITED,1,"11,27,052",USD,NSE,0.92
"January 05, 2024",VLEGOV,VL E Gov and IT Sol Ltd,************************LIMITED,1,"6,50,000",USD,NSE,0.88
"January 05, 2024",ZEEMEDIA,Zee News Limited,****************ITED,0,"31,47,860",USD,NSE,0.2
"January 05, 2024",ZEEMEDIA,Zee News Limited,****************ITED,1,"32,49,145",USD,NSE,0.2
"January 08, 2024",ADSL,Allied Digital Services L,***********************AL LLP,0,"3,67,454",USD,NSE,1.81
"January 08, 2024",ADSL,Allied Digital Services L,***********************AL LLP,1,"3,67,454",USD,NSE,1.81
"January 08, 2024",AGNI,Agni Green Power Ltd,**********SAL,0,"1,40,000",USD,NSE,0.46
"January 08, 2024",AGNI,Agni Green Power Ltd,**********SAL,1,"1,00,000",USD,NSE,0.45
"January 08, 2024",AGNI,Agni Green Power Ltd,****************************IMITED .,0,"1,00,000",USD,NSE,0.49
"January 08, 2024",AGNI,Agni Green Power Ltd,****************************IMITED .,1,"50,000",USD,NSE,0.47
"January 08, 2024",AGNI,Agni Green Power Ltd,************************************LIMITED  .,0,"5,000",USD,NSE,0.45
"January 08, 2024",AGNI,Agni Green Power Ltd,************************************LIMITED  .,1,"1,05,000",USD,NSE,0.47
"January 08, 2024",AKSHAR,Akshar Spintex Limited,*********************IMITED,1,"17,00,000",USD,NSE,0.06
"January 08, 2024",AKSHAR,Akshar Spintex Limited,***************************LIMITED,0,"9,00,000",USD,NSE,0.06
"January 08, 2024",AKSHAR,Akshar Spintex Limited,***************************LIMITED,1,"15,00,000",USD,NSE,0.06
"January 08, 2024",ALMONDZ,Almondz Global Securities,****************************LIMITED,0,"1,60,291",USD,NSE,1.74
"January 08, 2024",ALMONDZ,Almondz Global Securities,****************************LIMITED,1,"1,68,291",USD,NSE,1.76
"January 08, 2024",ALMONDZ,Almondz Global Securities,**************** LTD,0,"23,79,813",USD,NSE,1.75
"January 08, 2024",ALMONDZ,Almondz Global Securities,**************** LTD,1,"16,45,331",USD,NSE,1.73
"January 08, 2024",ALMONDZ,Almondz Global Securities,*****************MITED,0,"1,66,239",USD,NSE,1.75
"January 08, 2024",ALMONDZ,Almondz Global Securities,*****************MITED,1,"1,63,060",USD,NSE,1.78
"January 08, 2024",ALMONDZ,Almondz Global Securities,*********************VT LTD,0,"1,75,025",USD,NSE,1.73
"January 08, 2024",ALMONDZ,Almondz Global Securities,*********************VT LTD,1,"1,17,861",USD,NSE,1.72
"January 08, 2024",ALMONDZ,Almondz Global Securities,*******************T LTD,0,"2,28,350",USD,NSE,1.7
"January 08, 2024",ALMONDZ,Almondz Global Securities,*******************T LTD,1,"46,500",USD,NSE,1.68
"January 08, 2024",ARSHIYA,Arshiya Limited,***********************IMITED,1,"15,00,000",USD,NSE,0.1
"January 08, 2024",ARSHIYA,Arshiya Limited,**********************IMITED,0,"25,83,865",USD,NSE,0.1
"January 08, 2024",AXITA,Axita Cotton Limited,**************************************TE LIMITED,1,"4,05,402",USD,NSE,0.39
"January 08, 2024",AXITA,Axita Cotton Limited,**************************************TE LIMITED,0,"9,85,754",USD,NSE,0.38
"January 08, 2024",AXITA,Axita Cotton Limited,***********************AL LLP,1,"13,77,142",USD,NSE,0.39
"January 08, 2024",AXITA,Axita Cotton Limited,***********************AL LLP,0,"13,77,142",USD,NSE,0.38
"January 08, 2024",BALAJITELE,Balaji Telefilms Limited,***********************AL LLP,0,"10,05,682",USD,NSE,1.08
"January 08, 2024",BALAJITELE,Balaji Telefilms Limited,***********************AL LLP,1,"10,05,682",USD,NSE,1.08
"January 08, 2024",BANKA,Banka BioLoo Limited,****************************** PVT LTD,0,"87,020",USD,NSE,1.48
"January 08, 2024",BGRENERGY,BGR Energy Systems Ltd,***********************AL LLP,0,"5,01,080",USD,NSE,1.09
"January 08, 2024",BGRENERGY,BGR Energy Systems Ltd,***********************AL LLP,1,"5,01,080",USD,NSE,1.09
"January 08, 2024",DEN,Den Networks Ltd,***********************AL LLP,0,"33,61,515",USD,NSE,0.75
"January 08, 2024",DEN,Den Networks Ltd,***********************AL LLP,1,"33,61,515",USD,NSE,0.75
"January 08, 2024",DEN,Den Networks Ltd,****************ITED,0,"22,95,146",USD,NSE,0.75
"January 08, 2024",DEN,Den Networks Ltd,****************ITED,1,"26,80,497",USD,NSE,0.75
"January 08, 2024",DIL,Debock Industries Limited,***************************************TE LIMITED,0,"15,00,000",USD,NSE,0.13
"January 08, 2024",DIL,Debock Industries Limited,***************************************TE LIMITED,1,"7,97,167",USD,NSE,0.13
"January 08, 2024",DIL,Debock Industries Limited,******************T LTD,0,"7,05,951",USD,NSE,0.13
"January 08, 2024",DIL,Debock Industries Limited,******************T LTD,1,"7,05,950",USD,NSE,0.13
"January 08, 2024",DIL,Debock Industries Limited,********LOT,1,"40,73,663",USD,NSE,0.13
"January 08, 2024",DISHTV,Dish TV India Limited,**************************************TE LIMITED,0,"88,82,999",USD,NSE,0.28
"January 08, 2024",DISHTV,Dish TV India Limited,**************************************TE LIMITED,1,"1,30,85,457",USD,NSE,0.27
"January 08, 2024",DISHTV,Dish TV India Limited,***********************AL LLP,1,"2,07,67,272",USD,NSE,0.27
"January 08, 2024",DISHTV,Dish TV India Limited,***********************AL LLP,0,"2,07,67,272",USD,NSE,0.27
"January 08, 2024",DISHTV,Dish TV India Limited,****************ITED,1,"1,94,08,884",USD,NSE,0.27
"January 08, 2024",DISHTV,Dish TV India Limited,****************ITED,0,"1,91,93,516",USD,NSE,0.27
"January 08, 2024",DISHTV,Dish TV India Limited,*****************MITED,1,"92,83,139",USD,NSE,0.27
"January 08, 2024",DISHTV,Dish TV India Limited,*****************MITED,0,"37,05,869",USD,NSE,0.27
"January 08, 2024",ESSENTIA,Integra Essentia Limited,**************************************TE LIMITED,0,"33,45,237",USD,NSE,0.14
"January 08, 2024",ESSENTIA,Integra Essentia Limited,**************************************TE LIMITED,1,"6,16,670",USD,NSE,0.14
"January 08, 2024",ESSENTIA,Integra Essentia Limited,************* LLP,0,"31,42,800",USD,NSE,0.14
"January 08, 2024",ESSENTIA,Integra Essentia Limited,************* LLP,1,"31,42,800",USD,NSE,0.14
"January 08, 2024",FIEMIND,Fiem Industries Limited,***********************AL LLP,0,"95,959",USD,NSE,28.33
"January 08, 2024",FIEMIND,Fiem Industries Limited,***********************AL LLP,1,"95,959",USD,NSE,28.33
"January 08, 2024",GEPIL,GE Power India Limited,***********************AL LLP,0,"4,52,301",USD,NSE,3.34
"January 08, 2024",GEPIL,GE Power India Limited,***********************AL LLP,1,"4,52,301",USD,NSE,3.34
"January 08, 2024",HATHWAY,Hathway Cable & Datacom,****************ITED,0,"79,87,519",USD,NSE,0.3
"January 08, 2024",HATHWAY,Hathway Cable & Datacom,****************ITED,1,"94,71,285",USD,NSE,0.3
"January 08, 2024",HEADSUP,Heads UP Ventures Limited,*********MPY,0,"5,22,719",USD,NSE,0.21
"January 08, 2024",HEADSUP,Heads UP Ventures Limited,*********MPY,1,"5,22,719",USD,NSE,0.22
"January 08, 2024",HITECH,Hi-Tech Pipes Limited,***********************AL LLP,1,"7,34,367",USD,NSE,1.69
"January 08, 2024",HITECH,Hi-Tech Pipes Limited,***********************AL LLP,0,"7,34,367",USD,NSE,1.69
"January 08, 2024",HONASA,Honasa Consumer Limited,***************************INDIA I,1,"32,17,468",USD,NSE,5.24
"January 08, 2024",INVENTURE,Inventure Gro & Sec Ltd,**************************** PVT LTD,0,"48,32,790",USD,NSE,0.04
"January 08, 2024",INVENTURE,Inventure Gro & Sec Ltd,**************************** PVT LTD,1,"61,91,762",USD,NSE,0.04
"January 08, 2024",INVENTURE,Inventure Gro & Sec Ltd,************ING,1,"27,66,117",USD,NSE,0.05
"January 08, 2024",INVENTURE,Inventure Gro & Sec Ltd,************ING,0,"70,66,121",USD,NSE,0.05
"January 08, 2024",INVENTURE,Inventure Gro & Sec Ltd,***************************LIMITED,1,"68,72,611",USD,NSE,0.04
"January 08, 2024",INVENTURE,Inventure Gro & Sec Ltd,***************************LIMITED,0,"75,45,233",USD,NSE,0.04
"January 08, 2024",INVENTURE,Inventure Gro & Sec Ltd,************************LIMITED,0,"85,56,058",USD,NSE,0.05
"January 08, 2024",INVENTURE,Inventure Gro & Sec Ltd,************************LIMITED,1,"55,21,338",USD,NSE,0.05
"January 08, 2024",KBCGLOBAL,KBC Global Limited,************ING,0,"1,08,89,547",USD,NSE,0.03
"January 08, 2024",KBCGLOBAL,KBC Global Limited,************ING,1,"82,90,548",USD,NSE,0.03
"January 08, 2024",KELLTONTEC,Kellton Tech Sol Ltd,***********************AL LLP,0,"5,94,441",USD,NSE,1.29
"January 08, 2024",KELLTONTEC,Kellton Tech Sol Ltd,***********************AL LLP,1,"5,94,441",USD,NSE,1.29
"January 08, 2024",KELLTONTEC,Kellton Tech Sol Ltd,****************ITED,0,"8,01,125",USD,NSE,1.29
"January 08, 2024",KELLTONTEC,Kellton Tech Sol Ltd,****************ITED,1,"7,49,608",USD,NSE,1.29
"January 08, 2024",KELLTONTEC,Kellton Tech Sol Ltd,********************T LTD,0,"5,31,550",USD,NSE,1.29
"January 08, 2024",KELLTONTEC,Kellton Tech Sol Ltd,********************T LTD,1,"7,00,550",USD,NSE,1.3
"January 08, 2024",KLL,Kaushalya Logistics Ltd,****************************** PVT LTD,0,"3,85,600",USD,NSE,1.25
"January 08, 2024",KLL,Kaushalya Logistics Ltd,*******************S LTD,1,"2,44,800",USD,NSE,1.26
"January 08, 2024",KLL,Kaushalya Logistics Ltd,******************T LTD,0,"99,200",USD,NSE,1.25
"January 08, 2024",KONTOR,Kontor Space Limited,************AIN,1,"32,400",USD,NSE,1.1
"January 08, 2024",KONTOR,Kontor Space Limited,************AIN,0,"32,400",USD,NSE,1.11
"January 08, 2024",KONTOR,Kontor Space Limited,****************************IMITED .,1,"50,400",USD,NSE,1.11
"January 08, 2024",KONTOR,Kontor Space Limited,****************************IMITED .,0,"56,400",USD,NSE,1.11
"January 08, 2024",KONTOR,Kontor Space Limited,***************************LIMITED,1,"74,400",USD,NSE,1.1
"January 08, 2024",LATTEYS,Latteys Industries Ltd,*********OND,0,"3,94,103",USD,NSE,0.32
"January 08, 2024",LATTEYS,Latteys Industries Ltd,*********OND,1,"3,94,103",USD,NSE,0.32
"January 08, 2024",LATTEYS,Latteys Industries Ltd,***********************IMITED,0,"5,38,376",USD,NSE,0.32
"January 08, 2024",LATTEYS,Latteys Industries Ltd,***********************IMITED,1,"5,38,376",USD,NSE,0.33
"January 08, 2024",LATTEYS,Latteys Industries Ltd,***************************** LIMITED,0,"4,60,713",USD,NSE,0.33
"January 08, 2024",LATTEYS,Latteys Industries Ltd,***************************** LIMITED,1,"4,60,713",USD,NSE,0.33
"January 08, 2024",LRRPL,Lead Rec And Rub Prod Ltd,*****************N HUF,1,"54,000",USD,NSE,0.44
"January 08, 2024",MADHAV,Madhav Marbles and Granit,***************************A REDDY,0,"2,04,798",USD,NSE,0.97
"January 08, 2024",MADHAV,Madhav Marbles and Granit,***************************A REDDY,1,"2,04,798",USD,NSE,0.97
"January 08, 2024",MADHAV,Madhav Marbles and Granit,****************************** LIMITED,0,"92,410",USD,NSE,0.97
"January 08, 2024",MADHAV,Madhav Marbles and Granit,****************************** LIMITED,1,"92,410",USD,NSE,0.97
"January 08, 2024",MADHAV,Madhav Marbles and Granit,************RWAL,0,"1,48,024",USD,NSE,0.99
"January 08, 2024",MADHAV,Madhav Marbles and Granit,******************O.LTD,0,"53,363",USD,NSE,0.96
"January 08, 2024",MADHAV,Madhav Marbles and Granit,******************O.LTD,1,"53,363",USD,NSE,0.96
"January 08, 2024",MIRZAINT,Mirza International Ltd.,***********************AL LLP,1,"16,23,922",USD,NSE,0.7
"January 08, 2024",MIRZAINT,Mirza International Ltd.,***********************AL LLP,0,"16,23,922",USD,NSE,0.7
"January 08, 2024",MITTAL,Mittal Life Style Limited,************************LIMITED,1,"20,06,852",USD,NSE,0.03
"January 08, 2024",MITTAL,Mittal Life Style Limited,************************LIMITED,0,"4,99,625",USD,NSE,0.03
"January 08, 2024",MOHITIND,Mohit Industries Ltd,********AR,1,"88,413",USD,NSE,0.22
"January 08, 2024",MTNL,Maha Tel Nigam Ltd.,****************ITED,1,"21,79,510",USD,NSE,0.43
"January 08, 2024",MTNL,Maha Tel Nigam Ltd.,****************ITED,0,"20,32,773",USD,NSE,0.43
"January 08, 2024",OLECTRA,Olectra Greentech Limited,***********************AL LLP,0,"12,99,568",USD,NSE,18.39
"January 08, 2024",OLECTRA,Olectra Greentech Limited,***********************AL LLP,1,"12,99,568",USD,NSE,18.4
"January 08, 2024",OSIAHYPER,Osia Hyper Retail Ltd,*****************************VT. LTD.,1,"18,30,400",USD,NSE,0.58
"January 08, 2024",OSIAHYPER,Osia Hyper Retail Ltd,******************** JAIN,0,"7,50,000",USD,NSE,0.62
"January 08, 2024",OSIAHYPER,Osia Hyper Retail Ltd,****************SHAH,0,"12,00,000",USD,NSE,0.59
"January 08, 2024",OSIAHYPER,Osia Hyper Retail Ltd,**************VEDI,1,"17,21,000",USD,NSE,0.58
"January 08, 2024",OSIAHYPER,Osia Hyper Retail Ltd,******************A LLP,0,"14,24,327",USD,NSE,0.6
"January 08, 2024",OSIAHYPER,Osia Hyper Retail Ltd,******************A LLP,1,"9,73,810",USD,NSE,0.61
"January 08, 2024",OSIAHYPER,Osia Hyper Retail Ltd,********************IMITED,0,"12,02,561",USD,NSE,0.58
"January 08, 2024",OSIAHYPER,Osia Hyper Retail Ltd,********************IMITED,1,"9,87,561",USD,NSE,0.61
"January 08, 2024",OSIAHYPER,Osia Hyper Retail Ltd,*************** HUF,1,"8,96,000",USD,NSE,0.58
"January 08, 2024",OSIAHYPER,Osia Hyper Retail Ltd,*************ENTS,1,"30,40,000",USD,NSE,0.58
"January 08, 2024",PERFECT,Perfect Infraengineer Ltd,**********ESH,0,"84,000",USD,NSE,0.35
"January 08, 2024",PRAMARA,Pramara Promotions Ltd,********UJA,0,"58,000",USD,NSE,1.66
"January 08, 2024",PRAMARA,Pramara Promotions Ltd,************RISE,0,"50,000",USD,NSE,1.63
"January 08, 2024",PRESSTONIC,Presstonic Engineering L,*************EETH,0,"40,000",USD,NSE,2.14
"January 08, 2024",PRESSTONIC,Presstonic Engineering L,************NSAL,1,"97,600",USD,NSE,2.09
"January 08, 2024",PRESSTONIC,Presstonic Engineering L,************NSAL,0,"1,04,000",USD,NSE,2.1
"January 08, 2024",PRESSTONIC,Presstonic Engineering L,***************************LIMITED,1,"41,600",USD,NSE,2.12
"January 08, 2024",SAIFL,Sameera Agro And Infra L,**********ORE,0,"1,20,000",USD,NSE,1.59
"January 08, 2024",SAIFL,Sameera Agro And Infra L,******************AKKAR,1,"3,82,400",USD,NSE,1.59
"January 08, 2024",SECURCRED,SecUR Credentials Limited,************RISE,1,"2,50,000",USD,NSE,0.25
"January 08, 2024",SHYAMCENT,Shyam Century Ferrous Ltd,***********************AL LLP,0,"11,04,662",USD,NSE,0.33
"January 08, 2024",SHYAMCENT,Shyam Century Ferrous Ltd,***********************AL LLP,1,"11,04,662",USD,NSE,0.33
"January 08, 2024",SIGACHI,Sigachi Industries Ltd,***********************AL LLP,0,"18,32,543",USD,NSE,0.8
"January 08, 2024",SIGACHI,Sigachi Industries Ltd,***********************AL LLP,1,"18,32,543",USD,NSE,0.8
"January 08, 2024",SNOWMAN,Snowman Logistics Ltd.,**************************************TE LIMITED,0,"8,39,061",USD,NSE,0.88
"January 08, 2024",SNOWMAN,Snowman Logistics Ltd.,**************************************TE LIMITED,1,"3,67,501",USD,NSE,0.91
"January 08, 2024",SNOWMAN,Snowman Logistics Ltd.,***********************AL LLP,0,"36,46,107",USD,NSE,0.89
"January 08, 2024",SNOWMAN,Snowman Logistics Ltd.,***********************AL LLP,1,"36,46,107",USD,NSE,0.89
"January 08, 2024",SNOWMAN,Snowman Logistics Ltd.,****************ITED,0,"14,08,120",USD,NSE,0.89
"January 08, 2024",SNOWMAN,Snowman Logistics Ltd.,****************ITED,1,"16,98,228",USD,NSE,0.89
"January 08, 2024",SOUTHBANK,South Indian Bank Ltd.,*****************MITED,1,"1,40,84,297",USD,NSE,0.32
"January 08, 2024",SOUTHBANK,South Indian Bank Ltd.,*****************MITED,0,"1,48,67,987",USD,NSE,0.32
"January 08, 2024",SOUTHBANK,South Indian Bank Ltd.,****************************** LIMITED,0,"1,40,09,409",USD,NSE,0.32
"January 08, 2024",SOUTHBANK,South Indian Bank Ltd.,****************************** LIMITED,1,"1,40,09,409",USD,NSE,0.32
"January 08, 2024",SRPL,Shree Ram Proteins Ltd.,***************************************TE LIMITED,0,"20,69,758",USD,NSE,0.01
"January 08, 2024",SUBEXLTD,Subex Ltd,***********************AL LLP,0,"82,34,757",USD,NSE,0.5
"January 08, 2024",SUBEXLTD,Subex Ltd,***********************AL LLP,1,"82,34,757",USD,NSE,0.5
"January 08, 2024",SUBEXLTD,Subex Ltd,****************ITED,0,"65,23,759",USD,NSE,0.5
"January 08, 2024",SUBEXLTD,Subex Ltd,****************ITED,1,"63,00,553",USD,NSE,0.5
"January 08, 2024",SUBEXLTD,Subex Ltd,************* LLP,0,"37,43,089",USD,NSE,0.5
"January 08, 2024",SUBEXLTD,Subex Ltd,************* LLP,1,"38,05,145",USD,NSE,0.5
"January 08, 2024",SULA,Sula Vineyards Limited,**************** LLP,0,"6,02,203",USD,NSE,7.61
"January 08, 2024",SULA,Sula Vineyards Limited,**************** LLP,1,"6,02,524",USD,NSE,7.62
"January 08, 2024",SULA,Sula Vineyards Limited,***********************AL LLP,0,"11,54,975",USD,NSE,7.5
"January 08, 2024",SULA,Sula Vineyards Limited,***********************AL LLP,1,"11,54,975",USD,NSE,7.51
"January 08, 2024",SULA,Sula Vineyards Limited,****************************** LIMITED,0,"5,33,963",USD,NSE,7.6
"January 08, 2024",SULA,Sula Vineyards Limited,****************************** LIMITED,1,"5,34,872",USD,NSE,7.6
"January 08, 2024",SULA,Sula Vineyards Limited,************* LLP,0,"5,79,374",USD,NSE,7.64
"January 08, 2024",SULA,Sula Vineyards Limited,************* LLP,1,"5,85,750",USD,NSE,7.63
"January 08, 2024",SWANENERGY,Swan Energy Limited,*****************MITED,0,"26,19,224",USD,NSE,6.71
"January 08, 2024",SWANENERGY,Swan Energy Limited,*****************MITED,1,"16,58,814",USD,NSE,6.76
"January 08, 2024",TRACXN,Tracxn Technologies Ltd,**************************************TE LIMITED,1,"5,36,916",USD,NSE,1.38
"January 08, 2024",TRACXN,Tracxn Technologies Ltd,**************************************TE LIMITED,0,"1,86,723",USD,NSE,1.43
"January 08, 2024",TRACXN,Tracxn Technologies Ltd,***********************AL LLP,1,"12,09,241",USD,NSE,1.4
"January 08, 2024",TRACXN,Tracxn Technologies Ltd,***********************AL LLP,0,"12,09,241",USD,NSE,1.41
"January 08, 2024",TRF,TRF Limited,***********************AL LLP,0,"1,43,235",USD,NSE,3.42
"January 08, 2024",TRF,TRF Limited,***********************AL LLP,1,"1,43,235",USD,NSE,3.42
"January 08, 2024",TRF,TRF Limited,****************ITED,1,"75,692",USD,NSE,3.41
"January 08, 2024",TRF,TRF Limited,****************ITED,0,"71,056",USD,NSE,3.41
"January 08, 2024",TRIDENT,Trident Limited,***********************AL LLP,0,"3,32,02,011",USD,NSE,0.55
"January 08, 2024",TRIDENT,Trident Limited,***********************AL LLP,1,"3,32,02,011",USD,NSE,0.55
"January 08, 2024",TRIDENT,Trident Limited,****************ITED,0,"2,74,88,067",USD,NSE,0.55
